site_num,site,date,type,timing,length_m,Latitude,Longitide,utmN,roost,species,age,sex,repro_status,mass,FA,Pd_area,Pd_known,vis_WNS,bat_temp,WDI,band_num,band_type,year
127,Buck Creek Culvert,3/18/2022,Culvert,Late,,33.69182728,-85.09502982,3735520.332,WH,PESU,A,M,NR,4.75,33,Pd_pos,,No,12.1,0,GA2440,New,2022
127,Buck Creek Culvert,3/18/2022,Culvert,Late,,33.69182728,-85.09502982,3735520.332,WH,PESU,A,M,NR,4.08,32,Pd_pos,,No,12.1,0P,GA2441,New,2022
127,Buck Creek Culvert,3/18/2022,Culvert,Late,,33.69182728,-85.09502982,3735520.332,SW,PESU,A,M,NR,4.56,31,Pd_pos,,No,10.7,0,GA2442,New,2022
127,Buck Creek Culvert,3/18/2022,Culvert,Late,,33.69182728,-85.09502982,3735520.332,HC,PESU,A,M,NR,6.06,34,Pd_pos,,No,11.3,0,GA2607,Recap,2022
127,Buck Creek Culvert,3/18/2022,Culvert,Late,,33.69182728,-85.09502982,3735520.332,HC,PESU,A,M,NR,5,33,Pd_pos,,No,12.3,0,GA2609,Recap,2022
127,Buck Creek Culvert,3/18/2022,Culvert,Late,,33.69182728,-85.09502982,3735520.332,HC,PESU,A,M,NR,4.93,34,Pd_pos,,No,11.7,0,GA2610,Recap,2022
127,Buck Creek Culvert,3/18/2022,Culvert,Late,,33.69182728,-85.09502982,3735520.332,SW,PESU,A,M,NR,4.92,32.5,Pd_pos,,No,12.2,0P,GA2612,Recap,2022
137,I-20 Unoccupied Augusta Site Pair,12/11/2020,Culvert,Early,,33.483587,-82.191961,3705534.364,SW,PESU,A,M,NR,6.69,34.5,Pd_pos,,No,12.6,0,GA2056,New,2021
137,I-20 Unoccupied Augusta Site Pair,12/11/2020,Culvert,Early,,33.483587,-82.191961,3705534.364,HC,PESU,A,M,NR,6.05,32.89,Pd_pos,,No,13.5,0,GA2057,New,2021
137,I-20 Unoccupied Augusta Site Pair,3/22/2021,Culvert,Late,,33.483587,-82.191961,3705534.364,CK,PESU,A,M,NR,5.46,32.66,Pd_pos,,No,14.1,0P,GA2057,Recap,2021
156,,3/6/2019,Culvert,Late,,33.95574,-83.60384,3760302.918,HC,PESU,A,M,S/TD,4.4,32,Pd_pos,,No,,0,GA0583,New,2019
162,UGA Stadium Culvert,3/6/2019,Culvert,Late,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,6,34,Pd_pos,Unk,No,,0,GA0619,New,2019
162,UGA Stadium Culvert,3/6/2019,Culvert,Late,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,4,32,Pd_pos,Unk,No,,0,GA0620,New,2019
162,UGA Stadium Culvert,3/6/2019,Culvert,Late,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,S/TD,4,33,Pd_pos,Unk,No,,0,GA0621,New,2019
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6,33,Pd_pos,Pd_pos,No,,0,GA0620,Recap,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6,33,Pd_pos,Pd_pos,No,,0,GA0621,Recap,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6,31,Pd_pos,Pd_pos,No,,0,GA0654,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6.5,36,Pd_pos,Pd_pos,No,,0,GA0656,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6,33,Pd_pos,Pd_pos,No,,0,GA0657,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6.5,33,Pd_pos,Pd_pos,No,,0,GA0658,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,7,33,Pd_pos,Pd_pos,No,,0,GA0659,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6.5,34,Pd_pos,Pd_pos,No,,0,GA0662,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6.5,34,Pd_pos,Pd_pos,No,,0,GA0663,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6.5,33,Pd_pos,Pd_pos,No,,0,GA0665,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,7,34,Pd_pos,Pd_pos,No,,0,GA0668,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6,33,Pd_pos,Pd_pos,No,,0,GA0669,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6,33,Pd_pos,Pd_pos,No,,0,GA0671,New,2020
162,UGA Stadium Culvert,11/25/2019,Culvert,Early,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,6,34,Pd_pos,Pd_pos,No,,0,GA0672,New,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,4,32,Pd_pos,Pd_pos,No,,0,GA0621,Recap,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,4,36,Pd_pos,Pd_pos,No,,0,GA0656,Recap,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,4,34,Pd_pos,Pd_pos,No,,0,GA0664,Recap,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,5,32,Pd_pos,Pd_pos,No,,0,GA0665,Recap,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,4.5,33,Pd_pos,Pd_pos,No,,0,GA0667,Recap,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,4.5,34,Pd_pos,Pd_pos,No,,0,GA0672,Recap,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,4,32,Pd_pos,Pd_pos,No,,0,GA0693,New,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,5,35,Pd_pos,Pd_pos,No,,0,GA0797,New,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,5,33,Pd_pos,Pd_pos,No,,0,GA0798,New,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,5.5,35,Pd_pos,Pd_pos,No,,0,GA0799,New,2020
162,UGA Stadium Culvert,2/21/2020,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,5,33,Pd_pos,Pd_pos,No,,0,GA0800,New,2020
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,6,33.5,Pd_pos,Pd_pos,No,14.5,0,GA0539,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,WH,PESU,A,M,NR,5.5,33.5,Pd_pos,Pd_pos,No,13.3,0,GA0543,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,CK,PESU,A,M,NR,6,33.76,Pd_pos,Pd_pos,No,12.8,0,GA0544,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,6,34.92,Pd_pos,Pd_pos,No,13,0,GA0545,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,CK,PESU,A,M,NR,6,34.93,Pd_pos,Pd_pos,No,13.2,0,GA0546,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,5.5,32.73,Pd_pos,Pd_pos,No,15.3,0,GA0547,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,5,30.49,Pd_pos,Pd_pos,No,15.2,0,GA0548,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,5.6,32.66,Pd_pos,Pd_pos,No,14.1,0,GA0549,New,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,5.5,33.73,Pd_pos,Pd_pos,No,13.8,0,GA0621,Recap,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,6,32.69,Pd_pos,Pd_pos,No,12.9,0,GA0665,Recap,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,6,33.4,Pd_pos,Pd_pos,No,15.1,0,GA0668,Recap,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,6.1,33.22,Pd_pos,Pd_pos,No,14.1,0,GA0671,Recap,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,5.5,34.79,Pd_pos,Pd_pos,No,14.5,0,GA0672,Recap,2021
162,UGA Stadium Culvert,11/24/2020,Culvert,Early,,33.9489043,-83.37215247,3759025.02,WH,PESU,A,M,NR,6.5,32.98,Pd_pos,Pd_pos,No,14.8,0,GA0798,Recap,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,CK,PESU,A,M,NR,4.78,33.7,Pd_pos,Pd_pos,No,10,0,GA0539,Recap,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,4.1,33.96,Pd_pos,Pd_pos,No,12.5,0,GA0543,Recap,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,WH,PESU,A,M,NR,4.35,33.54,Pd_pos,Pd_pos,No,12.3,0,GA0621,Recap,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,,PESU,A,M,NR,4.78,31.97,Pd_pos,Pd_pos,No,,0,GA0654,Recap,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.09,33.23,Pd_pos,Pd_pos,No,12.6,0,GA0668,Recap,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,4.45,32.98,Pd_pos,Pd_pos,No,12.5,0,GA2276,New,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Pipe,PESU,A,M,NR,4.8,34.31,Pd_pos,Pd_pos,No,12.5,0,GA2277,New,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: SW in drop inlet,PESU,A,M,NR,4.6,33.44,Pd_pos,Pd_pos,No,11.9,0,GA2278,New,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.3,34.83,Pd_pos,Pd_pos,No,11.8,0,GA2279,New,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,CK,PESU,A,M,NR,4.72,33.04,Pd_pos,Pd_pos,No,10.5,0,GA2280,New,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Ceiling pipe,PESU,A,M,NR,5.06,34.02,Pd_pos,Pd_pos,No,12.3,0,GA2281,New,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.15,34.31,Pd_pos,Pd_pos,No,11.9,0,GA2283,New,2021
162,UGA Stadium Culvert,2/26/2021,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,4.55,34.16,Pd_pos,Pd_pos,No,11,0,GA2284,New,2021
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,O: Drop Inlet,PESU,A,M,NR,5.65,32.92,Pd_pos,Pd_pos,No,16.1,0,GA0543,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.78,30.36,Pd_pos,Pd_pos,No,15.4,0,GA0548,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,5.9,33.06,Pd_pos,Pd_pos,No,14.5,0,GA0621,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,6.66,33.17,Pd_pos,Pd_pos,No,14.9,0,GA0671,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,6.32,32.88,Pd_pos,Pd_pos,No,14.8,0,GA0798,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.67,32.98,Pd_pos,Pd_pos,No,15.4,0,GA2276,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,6.53,33.97,Pd_pos,Pd_pos,No,15.1,0,GA2278,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,CK,PESU,A,M,NR,7.55,35.26,Pd_pos,Pd_pos,No,14.7,0,GA2279,Recap,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,O: Pipe in ceiling,PESU,A,M,NR,6.85,33.98,Pd_pos,Pd_pos,No,15,0,GA2716,New,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,O: Pipe in ceiling,PESU,A,M,NR,7.14,34.72,Pd_pos,Pd_pos,No,13.2,0P,GA2718,New,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,6.03,35.17,Pd_pos,Pd_pos,No,14.9,0,GA2729,New,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,6.24,34.15,Pd_pos,Pd_pos,No,15,0,GA2730,New,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,SW,PESU,A,M,NR,5.93,30.06,Pd_pos,Pd_pos,No,13.1,0,GA2732,New,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,6.52,34.4,Pd_pos,Pd_pos,No,14,0,GA2733,New,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,6.01,32.75,Pd_pos,Pd_pos,No,14.7,0,GA2734,New,2022
162,UGA Stadium Culvert,11/9/2021,Culvert,Early,,33.9489043,-83.37215247,3759025.02,CK,PESU,A,M,NR,7.21,34.52,Pd_pos,Pd_pos,No,13.8,0,GA2735,New,2022
162,UGA Stadium Culvert,2/11/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5,32,Pd_pos,Pd_pos,Yes,10.9,1,,New,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,4.77,33,Pd_pos,Pd_pos,No,,0,GA0544,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,4.68,33,Pd_pos,Pd_pos,No,15.3,0,GA0621,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,4.75,31.5,Pd_pos,Pd_pos,No,15.4,0,GA0654,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,S/TD,5.37,33,Pd_pos,Pd_pos,No,12.5,0,GA0668,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Drop Inlet,PESU,A,M,NR,4.38,32.5,Pd_pos,Pd_pos,No,14.4,0,GA0671,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,3.81,33,Pd_pos,Pd_pos,No,13.1,0P,GA2276,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.09,35,Pd_pos,Pd_pos,No,14.2,0,GA2279,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,HC,PESU,A,M,NR,4.62,32.9,Pd_pos,Pd_pos,No,15.1,0,GA2280,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Pipe in ceiling,PESU,A,M,NR,4.85,31.5,Pd_pos,Pd_pos,No,14,0,GA2460,New,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,4.64,32,Pd_pos,Pd_pos,No,15.6,0,GA2461,New,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.04,33.5,Pd_pos,Pd_pos,No,15.1,0,GA2716,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Pipe in ceiling,PESU,A,M,NR,4.66,33.5,Pd_pos,Pd_pos,No,14.2,0,GA2730,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,4.89,35.1,Pd_pos,Pd_pos,No,,0,GA2733,Recap,2022
162,UGA Stadium Culvert,3/4/2022,Culvert,Late,,33.9489043,-83.37215247,3759025.02,O: Hole in ceiling,PESU,A,M,NR,5.01,33.5,Pd_pos,Pd_pos,No,13.5,0,GA2735,Recap,2022
235,US-27 Culvert,1/22/2020,Culvert,Mid,,33.68631713,-85.1493976,3735110.441,,PESU,A,M,NR,5,34,Pd_pos,Pd_pos,No,,0,GA0689,New,2020
235,US-27 Culvert,1/22/2020,Culvert,Mid,,33.68631713,-85.1493976,3735110.441,,PESU,A,M,NR,5,36,Pd_pos,Pd_pos,No,,0,GA0690,New,2020
235,US-27 Culvert,1/22/2020,Culvert,Mid,,33.68631713,-85.1493976,3735110.441,,PESU,A,M,NR,6.5,34,Pd_pos,Pd_pos,No,,0,GA0691,New,2020
235,US-27 Culvert,1/22/2020,Culvert,Mid,,33.68631713,-85.1493976,3735110.441,,PESU,A,M,NR,5,33,Pd_pos,Pd_pos,No,,0,GA0692,New,2020
235,US-27 Culvert,2/24/2020,Culvert,Late,,33.68631713,-85.1493976,3735110.441,SW,PESU,A,M,NR,5.5,34,Pd_pos,Pd_pos,No,,0P,GA0689,Recap,2020
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6,35.54,Pd_pos,Pd_pos,No,13.4,0,GA0515,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6,35.68,Pd_pos,Pd_pos,No,14.1,0,GA0516,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6.5,33.8,Pd_pos,Pd_pos,No,14.9,0,GA0517,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,7.5,33.81,Pd_pos,Pd_pos,No,13.8,0P,GA0518,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6.5,34.8,Pd_pos,Pd_pos,No,11.6,0P,GA0521,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6.5,34.72,Pd_pos,Pd_pos,No,13.9,0,GA0523,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6.5,34.53,Pd_pos,Pd_pos,No,13.9,0,GA0525,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6,34.5,Pd_pos,Pd_pos,No,,0,GA0647,New,2021
238,Red Creek Culvert,11/18/2020,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,7,34.96,Pd_pos,Pd_pos,No,14.8,0,GA0650,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,HC,PESU,A,M,NR,5.21,34.86,Pd_pos,Pd_pos,No,15.5,0,GA0525,Recap,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,4.97,33.8,Pd_pos,Pd_pos,No,14.8,0,GA2285,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,5.67,34.86,Pd_pos,Pd_pos,No,15.5,0,GA2286,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,4.68,33.94,Pd_pos,Pd_pos,No,15.1,0,GA2288,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,4.86,34.22,Pd_pos,Pd_pos,No,15,1,GA2289,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,5.79,33.06,Pd_pos,Pd_pos,No,14.8,1,GA2290,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,5.07,33.96,Pd_pos,Pd_pos,No,15.2,0,GA2291,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,4.97,33.71,Pd_pos,Pd_pos,No,16.4,0,GA2293,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,5.23,32.86,Pd_pos,Pd_pos,No,15.1,0,GA2294,New,2021
238,Red Creek Culvert,3/1/2021,Culvert,Late,,33.08629498,-83.9924132,3664836.993,HC,PESU,A,M,NR,4.96,34.09,Pd_pos,Pd_pos,No,17.1,0,GA2297,New,2021
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,HC,PESU,A,M,NR,5.91,34.57,Pd_pos,Pd_pos,No,16.8,0,GA0525,Recap,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,7.4,34.77,Pd_pos,Pd_pos,No,24.6,0,GA2286,Recap,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,6.53,33.4,Pd_pos,Pd_pos,No,12.6,0,GA2290,Recap,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,HC,PESU,A,M,NR,7.12,33.97,Pd_pos,Pd_pos,No,15.3,0,GA2297,Recap,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,7.67,34.75,Pd_pos,Pd_pos,No,13.9,0P,GA2646,New,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,5.94,34.11,Pd_pos,Pd_pos,No,14.9,0,GA2647,New,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,6.17,33.35,Pd_pos,Pd_pos,No,15.8,0P,GA2719,New,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,HC,PESU,A,M,NR,6.99,34.7,Pd_pos,Pd_pos,No,15.1,0,GA2736,New,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,HC,PESU,A,M,NR,6.51,33.96,Pd_pos,Pd_pos,No,14.8,0,GA2737,New,2022
238,Red Creek Culvert,11/10/2021,Culvert,Early,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,6.17,32.34,Pd_pos,Pd_pos,No,16.3,0,GA2738,New,2022
238,Red Creek Culvert,3/16/2022,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,5.66,34,Pd_pos,Pd_pos,No,12.4,0,GA0517,Recap,2022
238,Red Creek Culvert,3/16/2022,Culvert,Late,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,5.48,34,Pd_pos,Pd_pos,No,12.8,0,GA0525,Recap,2022
238,Red Creek Culvert,3/16/2022,Culvert,Late,,33.08629498,-83.9924132,3664836.993,CK,PESU,A,M,NR,5.94,35,Pd_pos,Pd_pos,No,13.1,0,GA2285,Recap,2022
238,Red Creek Culvert,3/16/2022,Culvert,Late,,33.08629498,-83.9924132,3664836.993,SW,PESU,A,M,NR,5.3,34,Pd_pos,Pd_pos,No,13.6,0,GA2293,Recap,2022
238,Red Creek Culvert,3/16/2022,Culvert,Late,,33.08629498,-83.9924132,3664836.993,HC,PESU,A,M,NR,5.53,34,Pd_pos,Pd_pos,No,13.6,0,GA2737,Recap,2022
